change_type,covered_recipient_type,teaching_hospital_ccn,teaching_hospital_id,teaching_hospital_name,covered_recipient_profile_id,covered_recipient_npi,covered_recipient_first_name,covered_recipient_middle_name,covered_recipient_last_name,covered_recipient_name_suffix,recipient_primary_business_street_address_line1,recipient_primary_business_street_address_line2,recipient_city,recipient_state,recipient_zip_code,recipient_country,recipient_province,recipient_postal_code,covered_recipient_primary_type_1,covered_recipient_primary_type_2,covered_recipient_primary_type_3,covered_recipient_primary_type_4,covered_recipient_primary_type_5,covered_recipient_primary_type_6,covered_recipient_specialty_1,covered_recipient_specialty_2,covered_recipient_specialty_3,covered_recipient_specialty_4,covered_recipient_specialty_5,covered_recipient_specialty_6,covered_recipient_license_state_code1,covered_recipient_license_state_code2,covered_recipient_license_state_code3,covered_recipient_license_state_code4,covered_recipient_license_state_code5,submitting_applicable_manufacturer_or_applicable_gpo_name,applicable_manufacturer_or_applicable_gpo_making_payment_id,applicable_manufacturer_or_applicable_gpo_making_payment_name,applicable_manufacturer_or_applicable_gpo_making_payment_state,applicable_manufacturer_or_applicable_gpo_making_payment_country,total_amount_of_payment_usdollars,date_of_payment,number_of_payments_included_in_total_amount,form_of_payment_or_transfer_of_value,nature_of_payment_or_transfer_of_value,city_of_travel,state_of_travel,country_of_travel,physician_ownership_indicator,third_party_payment_recipient_indicator,name_of_third_party_entity_receiving_payment_or_transfer_of_ccfc,charity_indicator,third_party_equals_covered_recipient_indicator,contextual_information,delay_in_publication_indicator,record_id,dispute_status_for_publication,related_product_indicator,covered_or_noncovered_indicator_1,indicate_drug_or_biological_or_device_or_medical_supply_1,product_category_or_therapeutic_area_1,name_of_drug_or_biological_or_device_or_medical_supply_1,associated_drug_or_biological_ndc_1,associated_device_or_medical_supply_pdi_1,covered_or_noncovered_indicator_2,indicate_drug_or_biological_or_device_or_medical_supply_2,product_category_or_therapeutic_area_2,name_of_drug_or_biological_or_device_or_medical_supply_2,associated_drug_or_biological_ndc_2,associated_device_or_medical_supply_pdi_2,covered_or_noncovered_indicator_3,indicate_drug_or_biological_or_device_or_medical_supply_3,product_category_or_therapeutic_area_3,name_of_drug_or_biological_or_device_or_medical_supply_3,associated_drug_or_biological_ndc_3,associated_device_or_medical_supply_pdi_3,covered_or_noncovered_indicator_4,indicate_drug_or_biological_or_device_or_medical_supply_4,product_category_or_therapeutic_area_4,name_of_drug_or_biological_or_device_or_medical_supply_4,associated_drug_or_biological_ndc_4,associated_device_or_medical_supply_pdi_4,covered_or_noncovered_indicator_5,indicate_drug_or_biological_or_device_or_medical_supply_5,product_category_or_therapeutic_area_5,name_of_drug_or_biological_or_device_or_medical_supply_5,associated_drug_or_biological_ndc_5,associated_device_or_medical_supply_pdi_5,program_year,payment_publication_date
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"800 Washington St",,BOSTON,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Sarepta Therapeutics, Inc.",100000181760,"Sarepta Therapeutics, Inc.",MA,"United States",15000.00,06/09/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,,No,946455945,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"800 Washington St",,Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"VERTEX PHARMACEUTICALS INCORPORATED",100000000184,"Vertex Pharmaceuticals Incorporated",MA,"United States",95000.00,01/26/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,,No,899694829,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"751 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Barco, Inc.",100000551811,"Barco, Inc.",GA,"United States",61672.59,06/08/2022,5,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,962730667,No,Yes,Non-Covered,Device,,MDCC-6530,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"750 Washington St",,Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Fisher & Paykel Healthcare Inc",100000000091,"Fisher & Paykel Healthcare Inc",CA,"United States",2544.00,12/31/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,914126975,No,Yes,Covered,Device,myAIRVO,"FISHER & PAYKEL HEALTHCARE",,09420012422347,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"MED-EL Corporation",100000010999,"MED-EL Corporation",NC,"United States",7950.00,09/01/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,929006395,No,Yes,Covered,Device,"Cochlear Implant","Mi1250 SYNCHRONY 2 FLEXsoft",,09008737366780,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"800 Washington St., #450",,Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"NIDEK CO., LTD.",100000000174,"NIDEK CO., LTD.",,Japan,32000.00,12/31/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,No,,"Loaning of Mirante (S/N 130109) for evaluation purpose",No,916921457,No,Yes,Non-Covered,Device,Ophthalmology,Mirante,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"TUFTS MEDICAL CENTER",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Stryker Corporation",100000010503,"Stryker Corporation",MI,"United States",178.56,12/31/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,942560095,No,Yes,Covered,Device,"PATIENT HANDLING - PH",PRIME,,07613327347470,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"800 Washington St",,BOSTON,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",35.58,02/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632963,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"800 Washington St",,BOSTON,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",729.68,08/17/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632965,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"800 Washington St",,BOSTON,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",737.16,11/24/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632967,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"800 Washington St",,BOSTON,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",739.14,01/10/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632969,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"800 Washington St",,BOSTON,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",756.26,05/17/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632971,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"800 Washington St",,BOSTON,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",960.03,02/16/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632973,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"800 Washington St",,BOSTON,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",50.40,02/16/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945633613,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"800 Washington St",,BOSTON,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",174.01,08/17/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945633621,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"800 Washington St",,BOSTON,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",61.51,02/16/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945633615,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"800 Washington St",,BOSTON,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",85.25,02/16/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945633617,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"800 Washington St",,BOSTON,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",171.48,11/24/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945633619,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"800 Washington St",,BOSTON,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",182.92,02/16/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945633623,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"800 Washington St",,BOSTON,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",212.92,01/10/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945633625,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"800 Washington St",,BOSTON,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",280.68,05/17/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945633627,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"800 Washington St",,BOSTON,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",1660.80,08/17/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945633629,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"TUFTS MEDICAL CENTER",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Regeneron Pharmaceuticals, Inc.",100000000069,"Regeneron Pharmaceuticals, Inc.",NY,"United States",30000.00,03/03/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,927753149,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"TUFTS MEDICAL CENTER",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Regeneron Pharmaceuticals, Inc.",100000000069,"Regeneron Pharmaceuticals, Inc.",NY,"United States",15000.00,04/07/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,927753153,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"TUFTS MEDICAL CENTER",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"ABBVIE INC.",100000000204,"ABBVIE INC.",IL,"United States",600.00,03/01/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,,,,No,892446343,No,Yes,Covered,Biological,IMMUNOLOGY,HUMIRA,0074-0554-02,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"TUFTS MEDICAL CENTER",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"ABBVIE INC.",100000000204,"ABBVIE INC.",IL,"United States",600.00,03/10/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,,,,No,892446345,No,Yes,Covered,Biological,IMMUNOLOGY,HUMIRA,0074-0554-02,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"TUFTS MEDICAL CENTER",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"ABBVIE INC.",100000000204,"ABBVIE INC.",IL,"United States",3000.00,03/22/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,,,,No,892446347,No,Yes,Covered,Biological,IMMUNOLOGY,HUMIRA,0074-0554-02,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"TUFTS MEDICAL CENTER",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"ABBVIE INC.",100000000204,"ABBVIE INC.",IL,"United States",600.00,04/12/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,,,,No,892446349,No,Yes,Covered,Biological,IMMUNOLOGY,HUMIRA,0074-0554-02,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"TUFTS MEDICAL CENTER",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"ABBVIE INC.",100000000204,"ABBVIE INC.",IL,"United States",600.00,04/13/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,,,,No,892446351,No,Yes,Covered,Biological,IMMUNOLOGY,RINVOQ,0074-2306-30,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"TUFTS MEDICAL CENTER",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"ABBVIE INC.",100000000204,"ABBVIE INC.",IL,"United States",3000.00,04/20/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,,,,No,892446353,No,Yes,Covered,Biological,IMMUNOLOGY,RINVOQ,0074-2306-30,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"TUFTS MEDICAL CENTER",,,,,,,"800 WASHINGTON ST.",,BOSTON,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Activ Surgical, Inc.",100000971846,"Activ Surgical, Inc.",MA,"United States",9000.00,12/13/2022,3,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,No,,,No,951168613,No,Yes,Covered,Device,"ROBOTIC SURGERY",ACTIVSIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"750 WASHINGTON ST","BOX 018",BOSTON,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Alnylam Pharmaceuticals Inc.",100000481817,"Alnylam Pharmaceuticals Inc.",MA,"United States",25000.00,12/08/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,,,,No,926075591,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"AstraZeneca Pharmaceuticals LP",100000005462,"Alexion Pharmaceuticals, Inc.",MA,"United States",600.00,03/14/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,No,,"Exhibit Display Fee",No,914874781,No,Yes,Covered,Biological,"Rare Disease",STRENSIQ,25682-010-12,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"AstraZeneca Pharmaceuticals LP",100000005462,"Alexion Pharmaceuticals, Inc.",MA,"United States",600.00,05/06/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,No,,"Exhibit Display Fee",No,915121281,No,Yes,Covered,Biological,"Rare Disease",ULTOMIRIS,25682-022-01,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"AstraZeneca Pharmaceuticals LP",100000005462,"Alexion Pharmaceuticals, Inc.",MA,"United States",600.00,03/14/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,No,,"Exhibit Display Fee",No,915554229,No,Yes,Covered,Biological,"Rare Disease",STRENSIQ,25682-010-12,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"AstraZeneca Pharmaceuticals LP",100000000146,"AstraZeneca Pharmaceuticals LP",DE,"United States",600.00,03/27/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,No,,"Exhibit Display Fee",No,914673865,No,Yes,Covered,Biological,Respiratory,TEZSPIRE,55513-100-01,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"AstraZeneca Pharmaceuticals LP",100000000146,"AstraZeneca Pharmaceuticals LP",DE,"United States",600.00,05/23/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,No,,"Exhibit Display Fee",No,914688985,No,Yes,Covered,Biological,"Inflammation and Autoimmunity",SAPHNELO,0310-3040-00,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"AstraZeneca Pharmaceuticals LP",100000000146,"AstraZeneca Pharmaceuticals LP",DE,"United States",600.00,09/20/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,No,,"Exhibit Display Fee",No,915203489,No,Yes,Covered,Biological,"Inflammation and Autoimmunity",SAPHNELO,0310-3040-00,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"AstraZeneca Pharmaceuticals LP",100000000146,"AstraZeneca Pharmaceuticals LP",DE,"United States",600.00,04/19/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,No,,"Exhibit Display Fee",No,915374735,No,Yes,Covered,Biological,Respiratory,FASENRA,0310-1730-30,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"AstraZeneca Pharmaceuticals LP",100000000146,"AstraZeneca Pharmaceuticals LP",DE,"United States",600.00,06/02/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,No,,"Exhibit Display Fee",No,915563321,No,Yes,Covered,Biological,"Inflammation and Autoimmunity",SAPHNELO,0310-3040-00,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"AstraZeneca Pharmaceuticals LP",100000000146,"AstraZeneca Pharmaceuticals LP",DE,"United States",600.00,09/22/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,No,,"Exhibit Display Fee",No,915635945,No,Yes,Covered,Biological,"Inflammation and Autoimmunity",SAPHNELO,0310-3040-00,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"AstraZeneca Pharmaceuticals LP",100000000146,"AstraZeneca Pharmaceuticals LP",DE,"United States",600.00,02/24/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,No,,"Exhibit Display Fee",No,915772975,No,Yes,Covered,Biological,Respiratory,TEZSPIRE,55513-100-01,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"AstraZeneca Pharmaceuticals LP",100000000146,"AstraZeneca Pharmaceuticals LP",DE,"United States",600.00,03/10/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,No,,"Exhibit Display Fee",No,915839551,No,Yes,Covered,Biological,Respiratory,FASENRA,0310-1730-30,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"AstraZeneca Pharmaceuticals LP",100000000146,"AstraZeneca Pharmaceuticals LP",DE,"United States",600.00,03/31/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,No,,"Exhibit Display Fee",No,915860323,No,Yes,Covered,Biological,Respiratory,TEZSPIRE,55513-100-01,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"800 Washington St",,Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Calyxo, Inc.",100000786821,"Calyxo, Inc.",CA,"United States",642.04,12/27/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,,,,No,956994785,No,Yes,Covered,Device,Urology,CVAC,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"800 Washington St",,Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Calyxo, Inc.",100000786821,"Calyxo, Inc.",CA,"United States",11578.09,02/07/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,,,,No,956984197,No,Yes,Covered,Device,Urology,CVAC,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"800 Washington St",,Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Calyxo, Inc.",100000786821,"Calyxo, Inc.",CA,"United States",18396.94,09/21/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,,,,No,956990413,No,Yes,Covered,Device,Urology,CVAC,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
